url,Name,Price,Rating,제조회사,등록년월,칩셋 제조사,제품 시리즈,GPU 제조 공정,AMD 칩셋,인터페이스,권장 파워용량,전원 포트,가로(길이),부스트클럭,스트림 프로세서,메모리 종류,메모리 클럭,메모리 용량,메모리 버스,HDMI,DisplayPort,모니터 지원,,8K 지원,HDR 지원,HDCP 지원,방열판,히트파이프,팬쿨러,팬 개수,두께,제로팬(0-dB기술),백플레이트,DrMOS,LED 라이트,LED온오프스위치,측면 LED,팬 LED,VGA지지대,3x8핀 to 16핀 커넥터,적합성평가인증,안전확인인증,NVIDIA 칩셋,베이스클럭,쿠다 프로세서,HDCP 2.3,사용전력,베이퍼챔버,전원부,2x8핀 to 16핀 커넥터,OC클럭,Dual BIOS,전면 LED,PWM 커넥터,4x8핀 to 16핀 커넥터,16K 지원,후면 추가팬,4K 지원,DVI,전체 칩셋,인텔 칩셋,HDMI2.1,DP2.1,카드 크기,후면 LED,오버클럭 물리키,일반브라켓,LP브라켓,HDMI2.0,DP2.0,수냉 쿨링,수냉 장착 지원,LCD 모니터링,유통회사,멀티VGA 지원,Anti-Sag브라켓,mini DP,DP to mDP 커넥터,DP1.4,클립 온 팬,DP,USB Type-C,기가비트LAN,세로(높이),그래픽카드 구성,12K 지원,썬더볼트3,USB3.x 5Gbps,파워 구성,기타 칩셋
//img.danawa.com/prod_img/500000/071/404/img/79404071_1.jpg?shrink=130:130&_v=20250408110646,GMKtec AD-GP1 라데온 RX 7600 XT (해외구매),618450원,N/A,GMKtec(제조사 웹사이트 바로가기),2025년 04월,AMD(ATi),라데온 RX 7000,,,USB4,정격파워330W,,205mm,2470MHz,,GDDR6,,8GB,128-bit,2개,2개,,,,,,,,,,40mm,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,RX 7600M XT,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,
//img.danawa.com/prod_img/500000/454/254/img/17254454_1.jpg?shrink=130:130&_v=20220615101303,라데온 RX 6700 XT D6 12GB (중고),361340원,4.6,,2022년 06월,AMD(ATi),라데온 RX 6000,,,PCIe4.0x16,,,,,,GDDR6,16000MHz,12GB,192-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/084/926/img/12926084_1.jpg?shrink=130:130&_v=20201216095321,Razer Core X Chroma (해외구매),674490원,N/A,Razer(제조사 웹사이트 바로가기),2020년 12월,,,,,,,,374mm,,,,,,,,,,,,,,,,,,230mm,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,그래픽카드 미포함,,○,○,700W 파워 포함,
//img.danawa.com/prod_img/500000/194/026/img/49026194_1.jpg?shrink=130:130&_v=20240423144944,NVIDIA A40 D6 48GB,8504000원,N/A,NVIDIA(제조사 웹사이트 바로가기),2024년 04월,NVIDIA,테슬라,,,PCIe4.0x16,,,266.7mm,,10752개,GDDR6 ECC,,48GB,384-bit,,3개,최대 모니터 3개,,,,,○,,,,,,,,,,,,,,R-R-NVA-PG133C인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,A40,,10752개,,300W,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/853/426/img/82426853_1.jpg?shrink=130:130&_v=20250417151945,ASUS PRIME 지포스 RTX 5060 TI D7 16GB 인텍앤컴퍼니,897600원,N/A,ASUS(제조사 웹사이트 바로가기),2025년 04월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0x16(at x8),정격파워550W 이상,8핀 x1,304mm,2572MHz,4608개,GDDR7,28000MHz,16GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,50mm,○,○,,,,,,,,R-R-MSQ-CG15210BP2인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5060 Ti,2407MHz,4608개,○,,,,,2602MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/715/417/img/82417715_1.jpg?shrink=130:130&_v=20250417151657,ASUS PRIME 지포스 RTX 5060 TI OC D7 16GB 인텍앤컴퍼니,786000원,N/A,ASUS(제조사 웹사이트 바로가기),2025년 04월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0x16(at x8),정격파워550W 이상,8핀 x1,304mm,2617MHz,4608개,GDDR7,28000MHz,16GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,50mm,○,○,,,,,,,,R-R-MSQ-CG15210BP2인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5060 Ti,2407MHz,4608개,○,,,,,2647MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/591/293/img/57293591_1.jpg?shrink=130:130&_v=20240617150129,NVIDIA RTX 4000 Ada Generation D6 20GB (병행수입),2050000원,N/A,NVIDIA(제조사 웹사이트 바로가기),2024년 04월,NVIDIA,RTX,,,PCIe4.0x16,,,241.3mm,,,GDDR6 ECC,,20GB,160-bit,,4개,최대 모니터 4개,,○,,,○,,○,블로워팬,,,,,,,,,,,R-R-NVA-PG132B인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,130W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.8mm,,,,,,
//img.danawa.com/prod_img/500000/142/305/img/17305142_1.jpg?shrink=130:130&_v=20220622110653,지포스 RTX 3090 D6X 24GB (중고),1916590원,4.2,,2022년 06월,NVIDIA,지포스 RTX 30,,,PCIe4.0x16,,,,,,GDDR6X,19500MHz,24GB,384-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/913/756/img/6756913_1.jpg?shrink=130:130&_v=20181130145826,지포스 GTX750 Ti D5 1GB (중고),34090원,4.6,,2018년 11월,NVIDIA,지포스 700,,,PCIe3.0x16,,,,,,GDDR5,,1GB,128-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/855/580/img/40580855_1.jpg?shrink=130:130&_v=20240805111815,ONE-NETBOOK ONE X GPU RX 7600M XT (해외구매),712908원,4.2,ONE-NETBOOK(제조사 웹사이트 바로가기),2024년 03월,AMD(ATi),라데온 RX 7000,,,,,,169mm,,,,,,,2개,2개,,,,,,,,,,32mm,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,RX 7600M XT,,,,,,,,,,,,,,,,,,,,,○,○,○,,,,,○,,
//img.danawa.com/prod_img/500000/758/529/img/17529758_1.jpg?shrink=130:130&_v=20230403172224,NVIDIA RTX A6000 D6 48GB (병행수입),7311650원,5.0,NVIDIA(제조사 웹사이트 바로가기),2021년 03월,NVIDIA,RTX A,,,PCIe4.0x16,,,260mm,,,GDDR6,16000MHz,48GB,384-bit,,4개,,,○,,,○,,○,1팬,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,최대 300W,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,110mm,,,,,,
//img.danawa.com/prod_img/500000/081/946/img/6946081_1.jpg?shrink=130:130&_v=20181227180229,지포스 GTX1080 D5X 8GB (중고),186000원,4.7,,2018년 12월,NVIDIA,지포스 10,,,PCIe3.0x16,,,,,,GDDR5X,,8GB,256-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/885/324/img/20324885_1.jpg?shrink=130:130&_v=20240611180617,ASUS DUAL 라데온 RX 7600 O8G OC D6 8GB,439030원,4.8,ASUS(제조사 웹사이트 바로가기),2023년 05월,AMD(ATi),라데온 RX 7000,,RX 7600,PCIe4.0x16(at x8),정격파워550W 이상,8핀 x1,205mm,,2048개,GDDR6,18000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,49mm,,○,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/618/456/img/7456618_1.jpg?shrink=130:130&_v=20190314115941,지포스 GT1030 D5 2GB (중고),52000원,4.6,,2017년 05월,NVIDIA,지포스 10,,,PCIe3.0x16(at x4),,,,,,GDDR5,,2GB,64-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/451/311/img/17311451_1.jpg?shrink=130:130&_v=20220622163951,라데온 RX 6600 D6 8GB (중고),219900원,4.8,,2022년 06월,AMD(ATi),라데온 RX 6000,,,PCIe4.0x16(at x8),,,,,,GDDR6,14000MHz,8GB,128-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/056/976/img/11976056_1.jpg?shrink=130:130&_v=20200805123239,지포스 GTX 1660 D5 6GB (중고),164550원,4.3,,2020년 08월,NVIDIA,지포스 16,,,PCIe3.0x16,,,,,,GDDR5,,6GB,192-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/558/826/img/37826558_1.jpg?shrink=130:130&_v=20240226155953,ASL 지포스 RTX 3050 RAGE-X WHITE D6 6GB Dual,256280원,5.0,ASL,2024년 02월,NVIDIA,지포스 RTX 30,8nm,,,,,210mm,1470MHz,2304개,GDDR6,14000MHz,6GB,96-bit,1개,1개,최대 모니터 3개,,○,○,,○,,○,2팬,38mm,,○,,○,,,○,,,R-R-HTH-RTX3050인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 3050,1042MHz,2304개,,,,,,,,,,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/257/830/img/6830257_1.jpg?shrink=130:130&_v=20181211122043,라데온 RX 580 D5 8GB (중고),89000원,4.7,,2018년 12월,AMD(ATi),라데온 RX 500,,,PCIe3.0x16,,,,,,GDDR5,,8GB,256-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/814/756/img/6756814_1.jpg?shrink=130:130&_v=20181130145415,지포스 GTX750 D5 1GB (중고),29990원,4.7,,2018년 11월,NVIDIA,지포스 700,,,PCIe3.0x16,,,,,,GDDR5,,1GB,128-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/610/642/img/6642610_1.jpg?shrink=130:130&_v=20181116112032,지포스 GTX1080 Ti D5X 11GB (중고),232140원,4.4,,2018년 11월,NVIDIA,지포스 10,,,PCIe3.0x16,,,,,,GDDR5X,,11GB,352-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/546/470/img/63470546_1.jpg?shrink=130:130&_v=20240821172748,ASUS DUAL 지포스 RTX 4060 Ti O16G EVO OC D6 16GB 대원씨티에스,799000원,N/A,ASUS(제조사 웹사이트 바로가기),2024년 08월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워650W 이상,8핀 x1,227.2mm,2595MHz,4352개,GDDR6,18000MHz,16GB,128-bit,1개,3개,최대 모니터 4개,,○,,,○,,○,2팬,49.6mm,○,○,,,,,,,,R-R-MSQ-CG1906P인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060 Ti,,4352개,○,,,,,2625MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/700/039/img/55039700_1.jpg?shrink=130:130&_v=20240530095343,NVIDIA RTX 6000 Ada Generation D6 48GB (병행수입),11150000원,N/A,NVIDIA(제조사 웹사이트 바로가기),2023년 03월,NVIDIA,RTX,,,PCIe4.0x16,,,266mm,,,GDDR6,,48GB,384-bit,,4개,최대 모니터 4개,,○,,○,,,○,1팬,40mm,,,,,,,,,,R-R-NVA-PG133G인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,최대 300W,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,110mm,,,,,,
//img.danawa.com/prod_img/500000/150/250/img/11250150_1.jpg?shrink=130:130&_v=20220107173502,AKiTiO 노드 타이탄 eGPU BOX,493500원,4.7,AKiTiO(제조사 웹사이트 바로가기),2020년 05월,,,,,PCIe3.0x16(at x4),,,357mm,,,,,,,,,,,,,,,,,,266mm,,,,,,,,,,R-R-WPT-Node-Titan인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,그래픽카드 미포함,,○,,650W 파워 포함,
//img.danawa.com/prod_img/500000/369/456/img/7456369_1.jpg?shrink=130:130&_v=20190314115058,지포스 GTX970 D5 4GB (중고),65420원,4.5,,2014년 09월,NVIDIA,지포스 900,,,PCIe3.0x16,,,,,,GDDR5,,4GB,256-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/854/200/img/82200854_1.jpg?shrink=130:130&_v=20250417141918,PNY 지포스 RTX 5090 EPIC-X RGB OC D7 32GB Triple Fan STCOM,가격비교예정,N/A,PNY(제조사 웹사이트 바로가기),2025년 04월,AMD(ATi),지포스 RTX 50,TSMC 4nm,,PCIe5.0x16,정격파워1000W 이상,16핀(12V2x6) x1,328.7mm,2625MHz,21760개,GDDR7,28000MHz,32GB,512-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,71.1mm,○,○,,○,,○,,,,R-R-P2A-V20201인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5090,2017MHz,21760개,○,575W,,,,,,○,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/507/716/img/81716507_1.jpg?shrink=130:130&_v=20250416165756,ASUS ROG Astral 지포스 RTX 5080 D7 16GB 대원씨티에스,가격비교예정,N/A,ASUS(제조사 웹사이트 바로가기),2025년 04월,NVIDIA,지포스 RTX 50,TSMC 4nm,,PCIe5.0x16,정격파워850W 이상,16핀(12V2x6) x1,357.6mm,2640MHz,10752개,GDDR7,30000MHz,16GB,256-bit,2개,3개,최대 모니터 4개,,○,○,,○,○,○,4팬,76mm,○,○,○,○,,○,,○,○,R-R-MSQ-CG14745BS인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5080,,10752개,○,,,,,2760MHz,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/590/632/img/6632590_1.jpg?shrink=130:130&_v=20181115112710,라데온 RX 570 D5 4GB (중고),68990원,4.5,,2018년 11월,AMD(ATi),라데온 RX 500,,,PCIe3.0x16,,,,,,GDDR5,,4GB,256-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/553/529/img/18529553_1.jpg?shrink=130:130&_v=20221219095727,NVIDIA RTX A5000 D6 24GB (중고),2204090원,N/A,NVIDIA(제조사 웹사이트 바로가기),2021년 07월,NVIDIA,RTX A,,,PCIe4.0x16,,,260mm,,,GDDR6,16000MHz,24GB,384-bit,,4개,,,○,,,○,,○,1팬,40mm,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,최대 230W,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,110mm,,,,,,
//img.danawa.com/prod_img/500000/256/159/img/52159256_1.jpg?shrink=130:130&_v=20240508170427,FuriosaAI 퓨리오사 워보이 D4X 16GB,3200000원,N/A,FuriosaAI(제조사 웹사이트 바로가기),2024년 05월,FuriosaAI,워보이,,,PCIe4.0x16(at x8),,,,2000MHz,,LPDDR4X(DDR4X),4266MHz,16GB,,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,60W,,,,,,,,,,,,,워보이,,,,일반,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/117/417/img/74417117_1.jpg?shrink=130:130&_v=20250115125809,NVIDIA RTX 2000 Ada Generation D6 16GB (병행수입),1060400원,N/A,NVIDIA(제조사 웹사이트 바로가기),2025년 01월,NVIDIA,RTX,,,PCIe4.0x16(at x8),,,167mm,,,GDDR6 ECC,,16GB,128-bit,,4개,최대 모니터 4개,,○,,,○,,○,블로워팬,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,70W,,,,,,,,,,,,,,,,,,,,○,○,,,,,,,,,,,,,,,,69mm,,,,,,
//img.danawa.com/prod_img/500000/344/979/img/11979344_1.jpg?shrink=130:130&_v=20200805144808,지포스 RTX 2080 SUPER D6 8GB (중고),339000원,4.6,,2020년 08월,NVIDIA,지포스 RTX 20,,,PCIe3.0x16,,,,,,GDDR6,,8GB,256-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/599/674/img/6674599_1.jpg?shrink=130:130&_v=20181121114843,지포스 GTX760 D5 2GB (중고),38990원,4.5,,2018년 11월,NVIDIA,지포스 700,,,PCIe3.0x16,,,,,,GDDR5,,2GB,256-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/754/225/img/82225754_1.jpg?shrink=130:130&_v=20250417143156,PNY 지포스 RTX 5070 Ti OC D7 16GB Triple Fan STCOM,가격비교예정,N/A,PNY(제조사 웹사이트 바로가기),2025년 04월,NVIDIA,지포스 RTX 50,,,PCIe5.0x16,정격파워750W 이상,16핀(12V2x6) x1,299.5mm,2572MHz,8960개,GDDR7,28000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,59.6mm,○,○,,,,,,,○,R-R-P2A-V20302인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070 Ti,2295MHz,8960개,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/317/500/img/16500317_1.jpg?shrink=130:130&_v=20220228165018,NVIDIA RTX A4500 D6 20GB,2435000원,N/A,NVIDIA(제조사 웹사이트 바로가기),2022년 02월,NVIDIA,RTX A,8nm,,PCIe4.0x16,,8핀 x1,260mm,,7168개,GDDR6,,20GB,320-bit,,4개,최대 모니터 4개,,○,,,○,,○,1팬,,,,,,,,,,,R-R-NVA-PG132인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX A4500,,7168개,,최대 200W,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/403/034/img/81034403_1.jpg?shrink=130:130&_v=20250416220349,MANLI 지포스 RTX 5060 Ti Polar Fox OC D7 8GB 대원씨티에스,690000원,N/A,MANLI(제조사 웹사이트 바로가기),2025년 04월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0,,8핀 x1,240mm,2602MHz,4608개,GDDR7,28000MHz,16GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,50mm,○,○,,○,,○,,,,R-R-Mll-RTX5060TI-N772인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5060 Ti,2407MHz,4608개,○,180W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/588/536/img/75536588_1.jpg?shrink=130:130&_v=20250204092820,GIGABYTE AORUS 지포스 RTX 5080 XTREME 워터포스 D7 16GB 제이씨현,2638990원,5.0,GIGABYTE(제조사 웹사이트 바로가기),2025년 02월,NVIDIA,지포스 RTX 50,TSMC 4nm,,PCIe5.0x16,정격파워850W 이상,16핀(12V2x6) x1,220mm,2805MHz,10752개,GDDR7,30000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,,,,,,3팬,40mm,,,,○,,,,,○,R-R-GBN-GV-N5080A인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5080,,10752개,○,,,,,,,○,,,,,,,,,,,,,,,,,,○,○,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/644/551/img/76551644_1.jpg?shrink=130:130&_v=20250221133306,ASUS TUF Gaming 지포스 RTX 5070 Ti D7 16GB 인텍앤컴퍼니,1660050원,N/A,ASUS(제조사 웹사이트 바로가기),2025년 02월,NVIDIA,지포스 RTX 50,,,PCIe5.0x16,정격파워850W 이상,16핀(12V2x6) x1,329mm,2452MHz,8960개,GDDR7,28000MHz,16GB,256-bit,2개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,62.5mm,○,○,,○,,○,,○,○,R-R-MSQ-CG14745PBI인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070 Ti,2295MHz,8960개,○,,,,,2482MHz,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/290/808/img/17808290_1.jpg?shrink=130:130&_v=20220907182638,NVIDIA T400 D6 2GB (병행수입),275000원,5.0,NVIDIA(제조사 웹사이트 바로가기),2021년 08월,NVIDIA,쿼드로,,,PCIe3.0x16,,,156mm,,,GDDR6,,2GB,64-bit,,miniDP 3개,,,,,,○,,○,1팬,20mm,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,최대 30W,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,68mm,,,,,,
//img.danawa.com/prod_img/500000/759/280/img/13280759_1.jpg?shrink=130:130&_v=20210201170208,지포스 GTS250 D3 512MB (중고),9000원,4.5,,2014년 07월,NVIDIA,지포스 GTS200,,,PCIe2.0x16,,,,,,GDDR3(DDR3),2000MHz,512MB,256-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/324/807/img/20807324_1.jpg?shrink=130:130&_v=20230705171619,NVIDIA RTX 4000 SFF Ada Generation D6 20GB,2150000원,N/A,NVIDIA(제조사 웹사이트 바로가기),2023년 07월,NVIDIA,RTX,,,PCIe4.0x16,,없음,178mm,,6144개,GDDR6 ECC,,20GB,160-bit,,4개,최대 모니터 4개,,○,,,○,,○,블로워팬,,,,,,,,,,,R-R-NVA-PG192A인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4000 Ada,,6144개,,70W,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/092/979/img/11979092_1.jpg?shrink=130:130&_v=20200805143530,지포스 RTX 2070 SUPER D6 8GB (중고),250450원,4.5,,2020년 08월,NVIDIA,지포스 RTX 20,,,PCIe3.0x16,,,,,,GDDR6,,8GB,256-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/693/643/img/6643693_1.jpg?shrink=130:130&_v=20181116133152,라데온 RX 570 D5 8GB (중고),80000원,4.5,,2018년 11월,AMD(ATi),라데온 RX 500,,,PCIe3.0x16,,,,,,GDDR5,,8GB,256-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/021/563/img/69563021_1.jpg?shrink=130:130&_v=20241024132003,MANLI 지포스 RTX 4060 Polar Fox D6 8GB TWIN FAN White 인텍앤컴퍼니,479000원,5.0,MANLI(제조사 웹사이트 바로가기),2024년 10월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),,8핀 x1,251mm,2460MHz,3072개,GDDR6,17000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,43mm,○,○,,,,,,,,R-R-Mll-RTX4060인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060,1830MHz,3072개,○,120W,,4+1페이즈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/463/944/img/17944463_1.jpg?shrink=130:130&_v=20221006125203,라데온 RX 6600 XT D6 8GB (중고),277130원,5.0,,2022년 10월,AMD(ATi),라데온 RX 6000,,,PCIe4.0x16(at x8),,,,,,GDDR6,16000MHz,8GB,128-bit,,,,,,,,,,,,,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
